CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,351816,VALDO NUMERO UNO EXTRA DRY BRUT - 750ML,5,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,377346,LUSTAU RED VERMOUTH - 750ML,3,Purchase order
2023,December,MOET HENNESSY USA,WINE,84707,MOET & CHANDON IMPERIAL - 750ML,-46,Purchase order
2023,December,DUCKHORN WINE COMPANY,WINE,84791,DECOY CALIFORNIA ROSE - 750ML,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,347969,90+ CELLARS LOT 132 ROSE COTES DE PROVENCE 750 ML,1,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,297980,VINCENT PARIS ST. JOSEPH ROUGE 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,360414,LAS PERDICES P/GRIGIO - 750ML,6,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,304196,ONE HOPE CAB                   23432 - 750ML,14,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,327367,MOSELLAND CASTLE RIES - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,237360,BULLY HILL SWEET WALTER PINEAPPLE - 750ML,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,355078,ZONTES FOOTSTEP SCARLET LADYBIRD ROSE - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,379132,OLD SOUL BBN SINGLE BARREL 109 BOURBON - 750ML,1,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,63981,COOPER'S HAWK CRANBERRY 750ML,12,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,237658,MASSOLINO MOSCATO D' ASTI - 750ML,3,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,13874,DC BRAU DUBLINER AMBER 4/6 CANS,7,Purchase order
2023,December,CITIZENS BREWING LLC,BEER,18958,DENIZENS HIKE THE ALPS: DUNKEL 4/6 CANS,100,Purchase order
2023,December,CONSTELLATION BRANDS,LIQUOR,241952,MI CAMPO BLANCO TEQUILA - 750ML,24,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,69263,CIGAR CITY FLORIDA MAN 4/6 CANS,28,Purchase order
2023,December,BACKUP BEVERAGE,BEER,13269,ACE PINEAPPLE 4/6 CANS,6,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,55301,JOSE CUERVO LIME MARGARITA - 1.75L,60,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,27448,MCCLELLAND'S HIGHLAND SCOTCH - 750ML,10,Purchase order
2023,December,MHW LTD,LIQUOR,166780,BLACKENED RE-MASTERED WHISKEY - 750ML,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,332627,CHEF GEOFF'S CAVA - 750ML,5,Purchase order
2023,December,SAGAMORE WHISKEY LLC,NON-ALCOHOL,244990,SAGAMORE WHISKEY CHERRIES 10.5 OZ 297GRAMS,15,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,10115,COOPER'S HAWK SPRK BLD ORNGE WHT SANGRIA 750ML,36,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,167613,SHO CHIKU BAI GOKAI JUNMAI CUP 180ML,3,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,236386,PAGO DE LA JARABA RED - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,239510,CARPENE MALVOLTI ROSE CUV BRUT - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,166325,OZEKI IKEZO SPARKLING PEACH SAKE CN - 180ML,5,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,379408,ASCONI PRESTIGE RED SEMI SWEET - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,13527,OZEKI IKEZO SPARKLING YUZU JELLY SAKE 180ML,4,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,313221,DONATI  SISTER FOREVER CHARD - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,85971,BAREFOOT BUBBLY PINK MOSCATO - 750ML,44,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,64006,COOPER'S HAWK GEWURZTRAMINER 750ML,33,Purchase order
2023,December,WILLIAMS CORNER WINE,WINE,298064,"GIUSEPPE BOCCHINO CANELLI BARBERA D'ASTI ""ARDUINE"" 750ML",2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,356844,14 HANDS UNICORN BUBBLES ROSE CAN - 375ML,3,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,296874,JOSH CELLARS CABERNET SAUVIGNON RSV NORTH COAST - 750ML,70,Purchase order
2023,December,E & J GALLO WINERY,WINE,311320,BLACK BOX MER TETRA - 500ML,40,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,236766,FOUNDING SPIRITS VODKA - 1L,14,Purchase order
2023,December,NEW BELGIUM BREWING INC,BEER,69808,NEW BELGIUM VOODOO RANGER IMPERIAL 15/19.2OZ CANS,108,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,325032,BENVOLIO ROSSO TOSC - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,30414,PATZ & HALL DUTTON RANCH CHARD - 750ML,2,Purchase order
2023,December,JACKSON FAMILY ENTERPRISES INC,WINE,88577,LA CREMA MONTEREY CHARD - 750ML,112,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,23426,D'ARENBERG STUMP JUMP GSM RED - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,311530,CASTELLO BANFI BELNERO RED 11 - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,312578,RAINSTORM P/NOIR ROSE - 750ML,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,12424,TEN HIGH BOURBON - 1.75L,50,Purchase order
2023,December,SFB BUCK LLC,BEER,13948,BELLS TWO HEARTED 2/12 NR,1,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,244914,BC BREWING CEAL TEAM MANGO HAZY 4/6 CANS,1,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,313689,VINA OTANO BLANCO B-FERM - 750ML,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,BEER,98841,LINDEMANS PECHE LAMBIC NR - 25.4OZ,4,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,238002,CASA SANTOS LIMA RED BLEND - 750ML,28,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,69803,ERDINGER HEFEWEIZEN 6/4 16OZ CANS,7,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,28636,STEEL RESERVE PINEAPPLE12/24OZ CAN,98,Purchase order
2023,December,E & J GALLO WINERY,WINE,46509,CANYON ROAD WH/ZIN - 750ML,2,Purchase order
2023,December,DOPS INC,BEER,62309,ORIGINAL SIN MCINTOSH CIDER 4/6 CAN,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,362288,TEXTBOOK RED BLEND PAGE TURNER - 750ML,3,Purchase order
2023,December,BACKUP BEVERAGE,BEER,18388,SCHLAFLY KOLSCH 4/6 CANS,1,Purchase order
2023,December,PWSWN INC,WINE,350546,BALEA TXAKOLI WHITE - 750ML,1,Purchase order
2023,December,KOBRAND CORPORATION,WINE,71730,NOZZOLE CHIANTI CLASSICO RIS - 750ML,28,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,378348,HAKUTSURU UKIYO-E JUNMAI DAIGINJO SAKE - 720ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,382930,MIONETTO PRESTIGE COLL 1887 PROSECCO BRUT - 187ML,21,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,12406,AUSTIN CIDER VARIETY PACK - 2/12 12.OZ CAN,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,244906,VENDANGE CHARD - 500ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,307448,SAN ELIAS CARM - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,355354,ERRAZURIZ MAX P/NOIR RESA - 750ML,1,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,36250,ABSOLUT VODKA - CITRON - 1.75L,24,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,371132,FLYBIRD MOJITO AGAVE WINE - 750ML,5,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,75230,ANSAC COGNAC VS - 750ML,20,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,237148,BERONIA RIOJA CRIANZA - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,341942,CAVALIERE VERNACCIA DI SAN GIMIGNANO - 750ML,2,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,236080,BODEGAS OLARRA ANARES RESA RIOJA - 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,351794,PAPARGYRIOU MOSHOUDI ASSYRTIKO - 750ML,1,Purchase order
2023,December,DUCKHORN WINE COMPANY,WINE,244123,DECOY LIMITED ALEXANDER VALLEY CABERNET - 750ML,56,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,297594,FLYBIRD AGAVE WINE SPICY TAMARIND 750ML,2,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,310952,PRIMARIUS P/NOIR - 750ML,7,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,53210,SUTTER HOME P/GRIG - 750ML,32,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,297465,FLYING EMBERS CHERRY HIBISCUS LIME 4/6 CANS,3,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,BEER,24040,PFANNER HARD CIDER 12/330ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,82026,CK MONDAVI CAB - 750ML,7,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,373008,VIN 21 SAUVIGNON BLANC - 750ML,5,Purchase order
2023,December,MOET HENNESSY USA,LIQUOR,41033,HENNESSY COGNAC VS - 1L,80,Purchase order
2023,December,CONSTELLATION BRANDS,LIQUOR,79051,SVEDKA CITRON VODKA - 1.75L,30,Purchase order
2023,December,RM2 CONSULTING INC,WINE,335369,90+ CELLARS LOT 42 P/GRIG 14 - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,306881,LA VIEILLE FERME ROSE - 1.5L,2,Purchase order
2023,December,AREL GROUP WINE & SPIRITS,WINE,236877,CARLETTO RICCO PEACH MOSCATO - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378504,UPTOWN WINE COCKTAILS CHOCOLATINI - 750ML,3,Purchase order
2023,December,REMY COINTREAU USA,LIQUOR,47007,COINTREAU - 750ML,120,Purchase order
2023,December,INTERBALT PRODUCTS CORP,BEER,244504,OBOLON EXTRA KYIVSKE 20/16.9OZ BOTTLES,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,36781,BUD LIGHT BLK CHERRY SLTZR 15/25OZ CAN,45,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,340117,HOUSE WINE RED - 3L,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,361872,PROSPER MAUFOUX CREMANT BLANC - 750ML,3,Purchase order
2023,December,ISLE BREWERS GUILD LLC,KEG,88201,MONOPOLIO IPA ESPECIAL 1/6K,2,Purchase order
2023,December,HELLBENDER BREWING COMPANY,BEER,15764,HELLBENDER IGNITE IPA 4/6 CANS,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,80997,STORYPOINT CAB - 750ML,14,Purchase order
2023,December,NEW BELGIUM BREWING INC,BEER,25394,NEW BELGIUM FAT TIRE 2/12 NR - 12OZ,60,Purchase order
2023,December,LAPHAM IMPORT COMPANY,WINE,68519,GEKKEIKAN SAKE - 18L,84,Purchase order
2023,December,ROYAL WINE CORP,WINE,86410,KEDEM CHABLIS - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,343188,PLANTANZE CAB - 750ML,2,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,335473,RENEGADE RED - 750ML,2,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,169686,PIELIHUESO TINTO LOS SAUCES 750ML,1,Purchase order
2023,December,JOS VICTORI WINES,WINE,311326,IN SITU RESA S/BLC - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,42267,FEVER TREE CLUB SODA 3/8PK CAN - 150ML,47,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,379545,1750 TANNAT - 750ML,1,Purchase order
2023,December,STE MICHELLE WINE ESTATES,WINE,26131,COLUMBIA CREST GR EST CHARD - 750ML,15,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,231935,KARAS WHITE SPARK MUSCAT - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,309253,LOS VASCOS S/BLC               25792 - 750ML,1,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,21474,CH DES TOURS BROUILLY - 750ML,2,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,60356,POLETTI SANGIOUESE SUPERIORE LA SAGRESTANA 750ML,5,Purchase order
2023,December,BACKUP BEVERAGE,BEER,298269,LONE PINE OH-J 12/19.2OZ CANS,1,Purchase order
2023,December,DELICATO FAMILY VINEYARDS,WINE,312298,BOTA BOX NIGHTHAWK BLACK - RED BLEND- 3L,120,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,371604,RANCHO LA GLORIA STRAWBERRY MARGARITA - 1.5L,15,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,235240,BANSHEE SON CHARD - 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,379552,LOMBARD EXTRA 1ER CRU BRUT - 375ML,3,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,5177,OMMEGANG HENNEPIN FARMHOUSE ALE 6/4 NR,3,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,30909,BUD LIGHT CHELADA TAJIN 15/25OZ CAN,72,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,319082,COLTIBUONO CHN CETAMURA - 750ML,8,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,341625,PONZI P/NOIR TAVOLA 14 - 750ML,3,Purchase order
2023,December,THE WINE GROUP,WINE,81906,CORBETT CANYON CHARD - 1.5L,240,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,401811,ALEXANDER VALLEY CHARD - 750ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,179302,KEDEM DRY VERM - 750ML,1,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,167501,COSTA DO SOL VINHO VERDE 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,373710,PETRA ZINGARI RED - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,312861,ZENI VAL - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,351718,KGM SAPERAVI QVEVRI - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,21792,RES DU NAUFRAGET VOUVRAY - 750ML,28,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,169626,DAMILANO MOSCATO D'ASTI 750ML,1,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,84174,SUTTER HOME WH/ZIN - 187ML,165,Purchase order
2023,December,GLOU GLOU WINES LLC,WINE,170361,ALESSANDRO VIOLA NOTE DI ROSSO 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,349639,DOMAINE GIRAULT SANCERE - 750ML,14,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,47376,MENAGE A TROIS EXOTIC BLEND - 750ML,28,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,192732,BORSAO GARNACHA BORJA VINA BORJA - 750ML,2,Purchase order
2023,December,THE WINE GROUP,WINE,87963,BERINGER FOUNDERS EST P/NOIR - 750ML,14,Purchase order
2023,December,PUNTO VINO LLC,WINE,238765,CH GRAND JEAN ENTRE-DEUX-MERS BLANC - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,313948,HANANOMAI KATANA XDRY SAKE - 720ML,7,Purchase order
2023,December,PWSWN INC,WINE,167622,LOBETIA SAUV BLANC 3L BOX,3,Purchase order
2023,December,HOTALING & CO LLC,NON-ALCOHOL,87877,LUXARDO MARASCHINO CHERRIES,100,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,33162,DOM PUECH COCUT CHARD - 750ML,1,Purchase order
2023,December,ISLE BREWERS GUILD LLC,BEER,88157,MONOPOLIO LAGER CLARA 4/6 - 12OZ BTL,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,358660,JINMYUNG GOOD FRIENDS ORIGINAL - 375ML,7,Purchase order
2023,December,GLOU GLOU WINES LLC,WINE,170364,DOM PHILIPPE TESSIER CHEMIN NOIR RED 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,340638,NIETO SENETINER MALB (WOOD) - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,KEG,26416,PERENNIAL SAISON DE LIES 1/6K,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,336914,LIBERTY CREEK CHARD  - 500ML,60,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,63988,COOPER'S HAWK SPARKLING RASPBERRY 750ML,13,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,23926,MILLER HIGH LIFE 18PK NR - 12OZ,280,Purchase order
2023,December,BACKUP BEVERAGE,BEER,17693,EPIC BBB SMORES 6/4 16OZ CANS,1,Purchase order
2023,December,WILLIAM GRANT AND SONS INC,LIQUOR,72326,MILAGRO TEQUILA - SILVER - 1.75L,32,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,80477,SAN ANTONIO CARDINALE - 750ML,86,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,244654,ARROW BLACK RASPBERRY LIQUEUR 1L,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,310064,MAGGIO MERLOT - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,353191,SPY VALLEY S/BLC - 375ML,3,Purchase order
2023,December,BALTIMORE WHISKEY COMPANY LLC,LIQUOR,298008,BALTIMORE SPIRITS EPOCH RYE WHISKEY - 750ML,2,Purchase order
2023,December,PRESTIGE WINE IMPORTS,WINE,67709,MEZZACORONA P/GRIG - 750ML,84,Purchase order
2023,December,THE WINE GROUP,WINE,81213,ALMADEN MERLOT BIB - 5LTR,88,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,356250,THEODORAKAKOS LYKOVOUNO ASSYRTICO ORG - 750ML,2,Purchase order
2023,December,PUNTO VINO LLC,WINE,378497,CADUCEUS NAGUAL DE LA NAGA RED - 750ML,2,Purchase order
2023,December,SAZERAC CO,LIQUOR,30090,BOWMAN'S GIN - 1.75L,30,Purchase order
2023,December,SIERRA NEVADA BREWING CO,BEER,23320,SIERRA NEVADA TORPEDO EXTRA IPA 4/6 NR - 12OZ,490,Purchase order
2023,December,ROYAL WINE CORP,WINE,350702,SEGALS FUSION CHARD/COLOMBARD - 750ML,4,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,361054,LAS PERDICES CAB - 750ML,7,Purchase order
2023,December,BINDING BRAUEREI USA INC,BEER,27757,SCHOFFERHOFER GRAPEFRUIT HEFE 4/6 NR,22,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,81551,TILIA MALBEC - 750ML,7,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,WINE,52833,KORBEL BRUT CHAMPAGNE 24/C - 187ML,30,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,352132,DOM RAFFAITIN PLANCHON SANCERRE - 750ML,10,Purchase order
2023,December,COMETE WINES LLC,WINE,170347,HEYA KANZ 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,367828,TARAPACA GRAN RSVA CABERNET - 750ML,5,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,72139,DALMORE PORTWOOD RESERVE - 750ML,3,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,44715,STAGS LEAP VIOG - 750ML,2,Purchase order
2023,December,BERRYWINE PLANTATIONS,WINE,18449,LINGANORE MEDIEVAL MEADE - 750ML,15,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,KEG,362416,HACKER PSCHORR MUNICH DARK - 1/2K,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,72666,CIROC SPRITZ PINEAPPLE PASSION RTD  - CAN - 6/4PK RTD - 355ML,3,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,43597,AGUA DE PIEDA GRAND SEL MALBEC - 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,361498,ALVERDI BARBERA - 750ML,4,Purchase order
2023,December,DELMAR BREWING COMPANY LLC,BEER,13497,EVOLUTION NATURAL SELECTION 2/12 CANS,2,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,333642,CONFIDENCIAL RES RED - 750ML,77,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,47172,DEKUYPER SIGN TRIPLE SEC - 1.75L,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,379495,CASTELLO DI AMA L'APPARITA RED - 750ML,2,Purchase order
2023,December,MASSANOIS LLC,WINE,297638,LULUMI PINOT NOIR 750ML,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,349145,MAN VINTNERS MERLOT - 750ML,1,Purchase order
2023,December,EASTERN LIQUOR DISTRIBUTORS INC,LIQUOR,239000,JINRO CHAMISOL SOJU (FRESH) - 375ML,35,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,25973,ICEHOUSE EDGE CANS 12/CS - 24OZ,196,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,127833,L'ECOLE NO 41 COL VLY MER - 750ML,6,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,LIQUOR,89322,HOLLA THE JALAPENO VODKA - 750ML,3,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,29746,BURLEY OAK SORRY CHICKY 4/6 CAN,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,83992,MANISCHEWITZ BLACKBERRY - 750ML,14,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,11292,KAGUA BEER BLANC - 11.2OZ,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,NON-ALCOHOL,368964,OPIA CHARD ORGANIC NA - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,377681,CORDERO SAN GIORGIO TIAMAT PINOT NERO - 750ML,6,Purchase order
2023,December,E & J GALLO WINERY,WINE,89044,CARLO ROSSI CHABLIS - 1.5L,40,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,89351,SHO CHIKU BAI NIGORI SAKE - 750ML,2,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,240826,PARUSSO LANGHE NEBBIOLO - 750ML,3,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,433038,99 VINES P/NOIR - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,333279,GILGAL SYR - 750ML,5,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,70106,DON FULANO TEQUILA REPOSADO  - 750ML,6,Purchase order
2023,December,MARK ANTHONY BRANDS INC,BEER,51091,WHITE CLAW RASPBERRY 4/6PK 12OZ CAN,312,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,BEER,24677,PORT CITY TIDINGS ALE 4/6 12OZ,11,Purchase order
2023,December,MILLER BREWING COMPANY,DLC,868,MILLER SANKY PALLETS,9,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,96512,PILSNER URQUELL 2/12 NR,5,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,66568,VIZZY MIMOSA VP 2/12PK 12OZ SLIM CAN,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,42270,FEVER TREE GINGER ALE 3/8PK CAN - 150ML,31,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,377483,CANTINE LUNAE BOSONI CILIEGIOLO ROSSO - 750ML,1,Purchase order
2023,December,LUXCO SPIRITED BRANDS,LIQUOR,74076,EVERCLEAR ALCOHOL 151 - 750ML,28,Purchase order
2023,December,THE WINE GROUP,WINE,85308,FRANZIA CRISP WHITE BIB - 5L,44,Purchase order
2023,December,DOPS INC,KEG,68509,ABITA PURPLE HAZE 1/4 KEG,1,Purchase order
2023,December,CROWN IMPORTS,BEER,96750,CORONA EXTRA 2/12 NR - 12OZ,6570,Purchase order
2023,December,ROYAL WINE CORP,WINE,245052,HAJDU GRENACHE - 750ML,1,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,306979,BLISS CHARD - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,311621,BRICO TATI RSE - 750ML,3,Purchase order
2023,December,FIFTH GENERATION INC,LIQUOR,336731,TITO'S HANDMADE VODKA - 375ML,126,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,168248,STELLA ROSA ORGANIC RED FRUIT FUSION 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,377419,RINALDINI LAMBRUSCO AMABILE SPARK - 750ML,3,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,75982,CIROC VODKA - PINEAPPLE - 750ML,15,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,233764,PAAL 01 DO NAVARRA RED WINE - 750ML,3,Purchase order
2023,December,MCCLINTOCK DISTILLING LLC,LIQUOR,41395,MCCLINTOCK EPIPHANY VODKA - 750ML,6,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,297645,LUPO MERAVIGLIA TRE DI TRE PUGLIA ROSSO 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,308808,HIDALGO FINO SHERRY - 750ML,1,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,348826,LA TOGATA BRUNELLO NOTTE DI NOTE 750ML,1,Purchase order
